MSTRG.8134	131.926102253154	-1.9637184541445	0.206732884870284	-9.49881996459657	2.12282146711192e-21	3.50709404743863e-19
MSTRG.1078	197.488307150733	-2.4283762687322	0.257912785965052	-9.41549392227981	4.70863309950728e-21	7.70900804660773e-19
MSTRG.19516	6642.7453591344	-0.951883767373685	0.10116849910339	-9.40889482210165	5.0138084037188e-21	8.13535179649836e-19
MSTRG.5210	475.696778240011	-2.10373852509967	0.224248129949675	-9.3812979647669	6.51655081674901e-21	1.04801130967062e-18
MSTRG.21591	508.880528521945	-1.82192510429502	0.195503383412445	-9.3191487149426	1.17277450246919e-20	1.86954658187479e-18
MSTRG.14479	40.9262218428047	-2.82944366266777	0.304453553849055	-9.29351497756066	1.4927537991219e-20	2.35894041664715e-18
MSTRG.20820	79791.7164408731	1.44073977614857	0.155092659335206	9.28954202168048	1.54953617935707e-20	2.42756215409104e-18
MSTRG.21056	420.104365362263	1.558320399605	0.168196873387088	9.26485949604239	1.9533433423033e-20	3.03402637262203e-18
MSTRG.22908	2834.6750053058	-0.85665062565034	0.0927800808962856	-9.23313083341615	2.62834745711606e-20	4.04787782526866e-18
MSTRG.22325	84.106304193326	2.53785831962625	0.275078419264114	9.22594482844381	2.81071839379947e-20	4.2923685185309e-18
MSTRG.2925	3701.45672158859	1.54256853877188	0.167697770465376	9.19850356084711	3.62969134999078e-20	5.45143643829606e-18
MSTRG.18592	2236.36942897582	-0.987468284767489	0.107347437111353	-9.19880633706395	3.61947976267327e-20	5.45143643829606e-18
MSTRG.21446	1017.19207737135	-1.06974736378934	0.11642207250353	-9.18852706179837	3.98257104555067e-20	5.93239865662232e-18
MSTRG.23409	1174.05010118264	1.24163695831637	0.135975754175369	9.13131143008795	6.76744602001695e-20	9.9987639448592e-18
MSTRG.18647	466.56932370839	-1.30588734760474	0.143127996151149	-9.12391274049327	7.24599087993605e-20	1.06194671178289e-17
MSTRG.12445	64.6691680411335	-2.60708156964733	0.285844184870933	-9.1206388222468	7.46827958660591e-20	1.08576835941911e-17
MSTRG.3323	4291.17891423681	-0.73859790898323	0.0810339034802694	-9.11467765048574	7.89046868773724e-20	1.13804355128769e-17
MSTRG.4276	99.454753165823	-1.9960091471174	0.219550893357755	-9.09132783105977	9.78367911670458e-20	1.39999055581002e-17
MSTRG.21507	994.707675384774	-1.49224860256589	0.164184268423726	-9.08886470605513	1.00078563429149e-19	1.42088104156088e-17
MSTRG.14184	843.049932860879	-1.21197175436717	0.133685786785628	-9.06582355168861	1.23666464719293e-19	1.7421633049176e-17
MSTRG.14036	38.5279103210333	-2.81711115116616	0.311066046607164	-9.0563119372646	1.34935799673653e-19	1.88629868266869e-17
MSTRG.17259	76.8547616098459	-2.85519087984059	0.315617604780406	-9.04636128211895	1.4781180277261e-19	2.05052205479897e-17
MSTRG.320	454.426551003243	-1.91661995417369	0.21229188786958	-9.02822982737403	1.74471098432452e-19	2.40201763016133e-17
MSTRG.5372	1315.21339066193	-1.39129791847689	0.154203792419361	-9.0224623963412	1.83908138350733e-19	2.51290420920892e-17
MSTRG.9634	386.45617565802	-1.40957149637139	0.156423294415502	-9.01126332646591	2.03696277637205e-19	2.74205366925994e-17
MSTRG.23990	3898.43896321149	0.851391466250554	0.0944806038216002	9.01128307624033	2.03659592927548e-19	2.74205366925994e-17
MSTRG.19987	804.297428135066	-1.60919971178412	0.179509697268138	-8.96441660965211	3.11927681941478e-19	4.16813364994299e-17
MSTRG.2448	353.811865057971	-2.99681399252303	0.334459384877456	-8.96017312721259	3.24169030458688e-19	4.30009035804798e-17
MSTRG.5310	691.572022005638	-1.83175007298863	0.204452524125224	-8.95929302328744	3.26766711677706e-19	4.30313873283982e-17
MSTRG.15732	25343.2999413788	-1.46362488202422	0.163873573170449	-8.93142715880043	4.20547911823258e-19	5.49828575652091e-17
MSTRG.7751	52.446757522623	-2.84840259909008	0.320091190971547	-8.89872223738664	5.64932774063201e-19	7.3332309307504e-17
MSTRG.5209	176.173217481562	-1.97348868954055	0.222913096962617	-8.85317514507239	8.50640185425696e-19	1.09636057374051e-16
MSTRG.5789	3524.36974923403	-0.976642367832433	0.110328104117062	-8.8521630607935	8.58391638717356e-19	1.09855994721201e-16
MSTRG.19514	663.944179910129	-1.78849552799646	0.202757093834466	-8.82087770234377	1.13565999547053e-18	1.44324119564237e-16
MSTRG.23531	1073.30512240366	-1.35482221800567	0.153824254114397	-8.80759816327868	1.27855827203046e-18	1.61355829705622e-16
MSTRG.3986	10354.8266139574	-1.22287836135437	0.139095248060797	-8.79166167358837	1.47363970752353e-18	1.84692788998793e-16
MSTRG.8743	8945.21389974586	-1.36129003350116	0.155599632495262	-8.7486712640058	2.15879543000073e-18	2.68710885954817e-16
MSTRG.19559	108.246571975687	-1.96343512103308	0.224653533566284	-8.73983635985753	2.3344832424565e-18	2.88602475953483e-16
MSTRG.8072	1650.03765570405	-0.98545474171862	0.113030395703854	-8.71849324760898	2.81928359541905e-18	3.46181356618584e-16
MSTRG.11292	3344.82058711932	-1.73481105707318	0.199124004276285	-8.7122145990301	2.97994855470379e-18	3.63453725400215e-16
MSTRG.12395	8017.06727080335	1.09137052632229	0.125531570623677	8.69399244269828	3.49920972891121e-18	4.23940922690023e-16
MSTRG.17146	198.861239665681	-1.86868884310253	0.21501911908355	-8.69080317632783	3.59886062035037e-18	4.33126450686273e-16
MSTRG.12447	1316.63754196726	-1.39770618512879	0.162444761496201	-8.60419364869131	7.68551316226691e-18	9.18873886170241e-16
MSTRG.6441	6342.24562708881	-0.834588566078799	0.0971476482687727	-8.59092917792299	8.6268798952011e-18	1.02468162310778e-15
MSTRG.10946	6598.39093795923	-0.794813918724645	0.0925503332975796	-8.58790984759674	8.85657188649574e-18	1.04513299281355e-15
MSTRG.13371	29.6669358220104	-2.803360786651	0.326932880176623	-8.57472881019648	9.93205433655322e-18	1.16448531263343e-15
MSTRG.19816	73.3548919925016	-2.50620710569138	0.29243888379364	-8.57002007797256	1.03466999390392e-17	1.20532421789846e-15
MSTRG.17015	2880.29500206873	-1.6972573939695	0.198594553387724	-8.54634412181426	1.27048827791115e-17	1.47061041238722e-15
MSTRG.18253	162.164773620218	2.20724365558635	0.258695775406893	8.53219830171041	1.43592645229293e-17	1.65158806439996e-15
MSTRG.7290	23070.8899309233	0.987182000682135	0.115796209028859	8.52516683370961	1.52589726751106e-17	1.74403339889801e-15
MSTRG.1615	52834.5699958551	1.19073173223104	0.139742383201255	8.52090614853885	1.58309783893667e-17	1.79810231418726e-15
MSTRG.21353	3640.84484737984	-1.31554971598249	0.154914895735975	-8.49208018204143	2.02970893319025e-17	2.29104971694823e-15
MSTRG.2865	2144.791602305	0.716070833293334	0.084490147030746	8.47519928013329	2.34677467485045e-17	2.63258865222575e-15
MSTRG.4912	1146.57152380773	0.88342330298697	0.10433428343437	8.46723889700812	2.51278380049306e-17	2.80152269977671e-15
MSTRG.4006	517.034744131863	-1.52398107951942	0.180483475519613	-8.44388149736073	3.06970397083536e-17	3.40156891841408e-15
MSTRG.17699	10592.6711237238	0.996919496864075	0.118370026737265	8.42206024905987	3.69920735116136e-17	4.07428455713063e-15
MSTRG.10102	4615.38381333521	-0.854137673782401	0.101713105651134	-8.39751837597026	4.56013200740697e-17	4.99224572112089e-15
MSTRG.16438	10741.0288755839	-1.30585175765189	0.155787550522512	-8.38226002830169	5.19209737472003e-17	5.6500590174124e-15
MSTRG.1838	5663.91338233342	-1.17435729324558	0.140269666934759	-8.37214002790627	5.65811523286205e-17	6.11703414095841e-15
MSTRG.17384	6519.37008758256	-0.661115657555296	0.0789721091167513	-8.37150818117205	5.68854217697668e-17	6.11703414095841e-15
MSTRG.14247	246.681867420866	-1.59600284320122	0.190975764082291	-8.35709625705966	6.42808492468101e-17	6.83143785591977e-15
MSTRG.22779	191.017635577139	1.45770837668184	0.174417591168238	8.35757658913992	6.40197430110138e-17	6.83143785591977e-15
MSTRG.22352	1329.41910816238	-0.725684578080859	0.0868889600750467	-8.35186170319083	6.71953125615776e-17	7.09965357663691e-15
MSTRG.3745	2743.16597140178	1.08413939827329	0.129824021384976	8.35083820935122	6.77802134333417e-17	7.12005675563075e-15
MSTRG.5021	3008.57297249419	-0.788923704334217	0.0946832468516003	-8.33224176997985	7.93257449657341e-17	8.28498139805911e-15
MSTRG.8065	258.697337683448	-1.25865830902661	0.151330464112233	-8.31728308249375	9.00026101357866e-17	9.34638533712943e-15
MSTRG.1810	6880.84137885024	-0.742474650100851	0.0894165758508783	-8.30354599284913	1.01049232368564e-16	1.043390738542e-14
MSTRG.5437	703.503392489075	0.861907113930178	0.104258651831649	8.26700804957596	1.37362690637999e-16	1.4103345632567e-14
MSTRG.8083	8220.32822708742	-0.673880260493929	0.081629435626454	-8.25535856425231	1.5144687445068e-16	1.54620452213045e-14
MSTRG.9831	465.124633470834	-2.68837467337413	0.325772482667228	-8.25230741210353	1.55365146898674e-16	1.57407519779862e-14
MSTRG.15359	1033.38264549932	-1.46629005575349	0.177691423149769	-8.25188987606686	1.55909060476395e-16	1.57407519779862e-14
MSTRG.868	3392.52186543504	-0.718980689806032	0.0872318467726769	-8.24218122630914	1.69099176217688e-16	1.69781178420113e-14
MSTRG.22559	142.924124800184	1.89841108001271	0.230806325647677	8.2251258698629	1.94985981389989e-16	1.94696716472543e-14
MSTRG.16292	1683.64023827008	0.787307357203872	0.095929135681511	8.20717659562542	2.26450382292803e-16	2.24878841388367e-14
MSTRG.23670	3526.82569470582	1.19027478600153	0.145052386317223	8.2058269858343	2.29009006676572e-16	2.26183732518117e-14
MSTRG.17880	1200.97419722632	1.0056275735867	0.122589806978515	8.20319077395195	2.34089275905864e-16	2.29951589785798e-14
MSTRG.20650	44520.3982194348	-1.09584642276383	0.133811009545936	-8.18950866959594	2.62294734770377e-16	2.56273237364627e-14
MSTRG.21030	1800.36077069298	0.798340186652466	0.0979018200861303	8.15449790361525	3.50633498042921e-16	3.40752008552621e-14
MSTRG.11159	738.225330203934	1.068039515754	0.13109245090421	8.14722364550507	3.72374619339001e-16	3.59955529640833e-14
MSTRG.12120	9019.59295165851	-0.605930221372142	0.0745654611169803	-8.12615133461781	4.43135717406711e-16	4.26090232403818e-14
MSTRG.15978	52.2394413053583	-2.81391906656465	0.347226955210877	-8.10397644634388	5.31914078950105e-16	5.08761818776855e-14
MSTRG.18918	8680.98378404536	-2.66976155072749	0.331501840099474	-8.05353463475911	8.04366236740288e-16	7.65327100538286e-14
MSTRG.7094	1248.11994906188	0.991667855635214	0.123378225672721	8.03762455026513	9.15967769992854e-16	8.66973035629174e-14
MSTRG.11019	76463.0537213952	-0.677871883079912	0.0844457037669563	-8.02731048284738	9.96327092525595e-16	9.3814778510195e-14
MSTRG.4180	332.61216233107	1.96155953474961	0.244799519702817	8.0129223175393	1.12014396772521e-15	1.04929774873558e-13
MSTRG.10876	634.706696198493	-1.93237697069454	0.241664622009675	-7.99611028964421	1.2841136690938e-15	1.19672808761239e-13
MSTRG.12016	309.02036005955	-1.88915405195121	0.237032091452108	-7.97003494496403	1.58629506867759e-15	1.47080307566724e-13
MSTRG.1584	12632.341435377	1.10066870352655	0.138144011579386	7.96754554137182	1.61856821082182e-15	1.49310863427741e-13
MSTRG.20926	747.886925200051	1.05722516079128	0.133091677355122	7.94358581844556	1.96418689274399e-15	1.80278628292104e-13
MSTRG.3179	457.534529355214	1.35500975798255	0.170941849222408	7.92672925995774	2.24993074573313e-15	2.05467293679438e-13
MSTRG.10192	2509.87162481085	1.30837999716995	0.16529264796284	7.91553655468145	2.46189047495089e-15	2.23699678006413e-13
MSTRG.13086	44.119173567523	-2.49120501229367	0.315265042455104	-7.90193861296382	2.74598656675509e-15	2.48272705858907e-13
MSTRG.3844	397.642150017294	-1.02900919762226	0.130380951987249	-7.89232769003626	2.96601690927656e-15	2.66838739070707e-13
MSTRG.5844	126.098085405797	1.69101605118498	0.214459184910662	7.88502507779937	3.14472356631289e-15	2.81522469805932e-13
MSTRG.8017	664.422840454491	-1.33863378448367	0.170055016574182	-7.87176886310628	3.49661728993621e-15	3.11490323578484e-13
MSTRG.20205	7411.32900297568	1.42069173618491	0.180979375011522	7.85002012574343	4.15970512656222e-15	3.68752786658611e-13
MSTRG.7116	2117.50567788865	-1.2226572896312	0.155917694621566	-7.84168398974063	4.44543958751627e-15	3.92169774873462e-13
MSTRG.13115	2626.56105324853	-0.936981925835546	0.119578138744339	-7.83572930365508	4.6612913494314e-15	4.0922535117496e-13
MSTRG.684	3290.29106232324	-1.16108784750504	0.14827997940791	-7.83037502528207	4.86416836676711e-15	4.24983325621436e-13
MSTRG.21466	486.407148447083	-1.06818561484962	0.136946443383271	-7.80002450929005	6.18951530400598e-15	5.38191682390913e-13
MSTRG.22993	2887.73193664042	-1.36106743255267	0.174727436082447	-7.78966064556937	6.71894066008917e-15	5.81444326741907e-13
MSTRG.6136	493.415680165196	1.06035243417792	0.136517035196017	7.76718035705525	8.02525343080187e-15	6.91198723213092e-13
MSTRG.10100	2363.37396704408	-0.642081870499885	0.0827476447262537	-7.75951838416699	8.5252507807454e-15	7.30798973766444e-13
MSTRG.22141	7651.15180992649	-0.928022555111848	0.119646522013229	-7.75636883961605	8.73956062053392e-15	7.45652747215789e-13
MSTRG.15157	236.526589823088	2.14871604043164	0.27777754620817	7.73538419416152	1.03091303334576e-14	8.7545712873797e-13
MSTRG.17635	583.667216462949	-1.25357734979817	0.162106927509917	-7.73302763215645	1.05018490845744e-14	8.87674899599862e-13
MSTRG.3205	4676.77595174544	-0.769176247454791	0.0994770869491924	-7.73219513200709	1.05707745334354e-14	8.89364285167225e-13
MSTRG.18276	1360.34724125163	1.13273651850476	0.146534350917737	7.73017733664832	1.07396869315959e-14	8.99411661787521e-13
MSTRG.7844	3371.18018955841	-0.838213486377432	0.108537119299319	-7.72282783796611	1.13776804578661e-14	9.48470582388991e-13
