	featureCounts KO3	featureCounts KO2	featureCounts on KO1	featureCounts FLOX3	featureCounts FLOX2	featureCounts FLOX1
MSTRG.3803	18446.2972158267	18643.5791548051	18411.8651027052	15613.6592004915	16581.6174356955	16634.847005313
MSTRG.3804	5.57424671093517	12.9372546713178	9.47328984246206	16.3141479271118	10.6009275028421	15.8108240573813
MSTRG.3805	2.22969868437407	0.995173436255212	1.05258776027356	4.07853698177796	3.53364250094736	6.51033931774522
MSTRG.3806	1372.37954023224	1545.50434650434	1439.94005605423	1629.3755242203	1621.0584973096	1577.36221184227
MSTRG.3807	2595.36926861142	2325.72032052843	2198.85583121147	2942.6644323528	2782.74346949605	2867.33944522979
MSTRG.3808	3075.86933509403	3177.58878196289	2899.87927955367	3362.75374147593	3617.56651034486	3143.56384199698
MSTRG.3809	6.6890960531222	8.95656092629691	13.6836408835563	13.2552451907784	14.1345700037894	9.30048473963603
MSTRG.3810	265.334143440514	306.513418366605	264.199527828664	380.323573550795	401.068423857525	290.175123876644
MSTRG.3811	101.45129013902	96.5318233167556	97.8906617054413	100.943790299005	118.377023781737	134.857028724722
MSTRG.3812	411.379407267016	451.808740059866	447.349798116264	512.876025458579	537.997070769236	424.102104127403
MSTRG.3813	11.1484934218703	14.9276015438282	8.4207020821885	13.2552451907784	20.3184443804473	15.8108240573813
MSTRG.3814	1.11484934218703	5.97104061753127	2.10517552054713	0	3.53364250094736	2.79014542189081
MSTRG.3815	4412.57369637628	4737.02555657481	4728.22421914884	4975.81511776911	5281.02871766583	4489.34398382231
MSTRG.3816	118.174030271826	100.512517061776	122.100180191733	88.7081793536707	78.6235456460788	54.8728599638526
MSTRG.3817	7.80394539530924	0.995173436255212	1.05258776027356	1.01963424544449	0.88341062523684	0.930048473963603
MSTRG.3818	13.3781921062444	13.932428107573	11.5784653630092	8.15707396355592	5.30046375142104	0.930048473963603
MSTRG.3819	398.001215160771	404.040415119616	470.506728842283	466.992484413577	433.754616991288	409.221328543985
MSTRG.3820	7.80394539530924	1.99034687251042	3.15776328082069	4.07853698177796	4.4170531261842	6.51033931774522
MSTRG.3821	633.234426362235	640.891692948357	591.554321273742	534.288344612913	568.033032027288	519.897096945654
MSTRG.3822	258.645047387392	565.258511792961	622.079366321676	27.5301246270012	112.193149405079	2074.00809693884
MSTRG.3823	6776.05430181279	6893.56639293986	6647.09170612755	5929.17313725971	5366.7195483138	6901.8897252839
